date,J JM,RB HC,CU AL,L MA,OI Y,EqualWeighted
2020-02-10,0.0029627148401404546,0.0025777664958285588,0.0,-0.0044875762196743,0.0,0.00021058102325894265
2020-02-11,-0.004704459735698039,0.0002068322394404118,0.0,0.0033755130032024645,0.0,-0.00022442289861103262
2020-02-12,-0.013447267734271344,0.0006916751194833116,0.0,-0.0009900842529761082,0.0,-0.002749135373552828
2020-02-13,-0.007539520418475637,-0.0022731119008809197,0.0,0.0027494074920288497,0.0,-0.0014126449654655415
2020-02-14,0.0002619585041972449,-0.00033745842030178427,0.0,-0.0007864275360162557,0.0,-0.00017238549042415902
2020-02-17,0.0038161099701287987,-0.0004358076730728013,0.0,-6.381458035531958e-05,0.0,0.0006632975433401356
2020-02-18,0.0,-0.000573587117340557,0.0,0.0029250215919775697,0.0,0.00047028689492740257
2020-02-19,0.006373275008091647,-0.0031198877198001128,0.0,0.004761834059097648,0.0,0.0016030442694778366
2020-02-20,0.004703391977919592,0.0029879656366016824,0.0,0.007251394336523806,0.0,0.002988550390209016
2020-02-21,-0.011869309550739456,0.0017452381463282048,0.0,0.006780023347591991,0.0,-0.0006688096113638519
2020-02-24,0.0013802473450363125,-0.0015654787830321377,0.0,-0.0072443856011591016,0.0,-0.0014859234078309855
2020-02-25,0.008828857797157825,-0.0017896251799011326,0.0,-0.0015097757982939534,0.0,0.0011058913637925479
2020-02-26,-0.006831410885556862,0.0005247754928053817,0.0,-0.0026986047058625874,0.0,-0.0018010480197228136
2020-02-27,0.007473288716684279,-0.0013121456714408719,0.0,2.1057641080930832e-05,0.0,0.0012364401372648675
2020-02-28,0.017898799430501575,-0.0010270768282146787,0.0,-0.005401171201334184,0.0,0.002294110280190542
2020-03-02,-0.005909696329004263,-0.007376359405082529,0.0,-0.007600586028471499,0.0,-0.004177328352511658
2020-03-03,0.0,0.006447822707470943,0.0,0.016160275802040356,0.0,0.0045216197019022596
2020-03-04,0.0,-0.0009105979593266245,0.0,0.004188387145535431,0.0,0.0006555578372417612
2020-03-05,0.0,0.003744584464378809,0.0,0.0003867768318587031,0.0,0.0008262722592475024
2020-03-06,0.0,4.8356505651442723e-05,0.0,-0.00015674079461313237,0.0,-2.1676857792337927e-05
2020-03-09,0.0,-0.007562949962391203,0.0,-0.025395989314872643,0.0,-0.0065917878554527685
2020-03-10,0.0,0.008636541629899108,0.0,0.002176840985519182,0.0,0.0021626765230836576
2020-03-11,0.0,0.0011557529121931933,0.0,0.01682049789529775,0.0,0.0035952501614981884
2020-03-12,0.0,0.0005486169313549766,0.0,-0.006271743271029808,0.0,-0.0011446252679349661
2020-03-13,0.0,0.0004447254490119594,0.0,-0.00275326314630205,0.0,-0.0004617075394580181
2020-03-16,0.0,-0.0004498835123048496,0.0,-0.00144414452488707,0.0,-0.00037880560743838395
2020-03-17,0.0,0.006245836257999297,0.0,-0.009007054639962398,0.0,-0.0005522436763926202
2020-03-18,0.0,0.0,-0.00014426752970708883,-0.004903938603117918,0.0,-0.0010096412265650013
2020-03-19,0.0,0.0,-0.07905558468042537,-0.01476274999083394,0.0,-0.01876366693425186
2020-03-20,0.0,0.0,0.007583037392939211,0.008701419809028462,0.0,0.0032568914403935346
2020-03-23,0.0,0.0,-0.01096241162689445,-0.016612521348880308,0.0,-0.005514986595154951
2020-03-24,0.0,0.0,0.02730888757291017,0.00958860577920387,0.0,0.007379498670422808
2020-03-25,0.0,0.0,0.013146081172077459,-0.013574156205531523,0.0,-8.561500669081283e-05
2020-03-26,0.0,0.0,0.005014979481886156,0.0024929256310425745,0.0,0.0015015810225857463
2020-03-27,0.0,0.0,-0.004629235324472322,-0.03124433578985062,0.0,-0.007174714222864588
2020-03-30,0.0,0.0,-0.009090131218007117,-0.0314534290740576,0.0,-0.008108712058412942
2020-03-31,0.0,0.0,0.012068816636274515,-0.01531278122511673,0.0,-0.000648792917768443
2020-04-01,0.0,0.0,0.005781768357867371,0.002906823738821289,0.0,0.0017377184193377317
2020-04-02,0.0,0.0,-0.009131782094721031,0.015541618857005179,0.0,0.0012819673524568295
2020-04-03,0.0,0.0,0.015168530838146942,0.024464896455819896,-0.000284044875277611,0.007869876483737845
2020-04-07,0.0,0.0,0.012397001701549254,0.01743758125500141,0.0034076000732243105,0.006648436605954995
2020-04-08,0.0,0.0,-0.00014700117600940807,0.007910180018569767,-0.004977166606803838,0.0005572024471513041
2020-04-09,0.0,0.0,0.012996814506248469,-0.012465287249408598,0.0013789573401784623,0.00038209691940366665
2020-04-10,0.0,0.0,-0.008679161304680168,-0.013064141083667106,-0.002443229716997326,-0.00483730642106892
2020-04-13,0.0,0.0,0.010921974739883265,0.045377692436515966,0.0023746474833898955,0.011734862931957826
2020-04-14,0.0,0.0,0.017161808579456036,-0.001250886044281366,0.0045492087047248825,0.00409202624797991
2020-04-15,0.0,0.0,-0.0045846958486196075,-0.020962103417438097,0.005962191352164237,-0.003916921582778694
2020-04-16,0.0,0.0,-0.00873959997139247,0.010088269553176066,-0.004805659579608601,-0.0006913979995650011
2020-04-17,0.0,0.0,0.006118267260536214,0.00890988352715848,-0.004813692280263861,0.0020428917014861667
2020-04-20,0.0,0.0,0.002954478090011187,-0.015746401451752146,0.0007699520495208764,-0.002404394262444017
2020-04-21,0.0,0.0,-0.0028170759609518,-0.014734114677729,0.009253264065570773,-0.0016595853146220054
2020-04-22,0.0,0.0,-0.011486560771698032,-0.0302949786186489,0.007362667013855475,-0.006883774475298291
2020-04-23,0.0,0.0,0.0004642211239953965,0.012552781401274481,-0.006301124050101803,0.001343175695033615
2020-04-24,0.0,0.0,0.012992160236642918,0.029050067421135774,-0.007049833273328068,0.006998478876890125
2020-04-27,0.0,0.0,0.008287925489784428,0.005630263622203692,0.010139169161435087,0.004811471654684642
2020-04-28,0.0,0.0,-0.00195912341057832,0.012728475577866086,0.0011764484786980136,0.002389160129197156
2020-04-29,0.0,0.0,0.0010810554515066025,-0.0020303806743070772,0.006140001802018261,0.0010381353158435574
2020-04-30,0.0,0.0,0.006422491983725898,-0.007098676019522465,-0.001498114763426597,-0.0004348597598446328
2020-05-06,0.0,0.0,-0.007313319748316383,0.01180435068275919,-0.001311649389765398,0.0006358763089354816
2020-05-07,0.0,0.0,0.00790764927584327,0.014506248252756518,0.007053294468495909,0.005893438399419139
2020-05-08,0.0,0.0,0.010385554296035333,-0.0008679105271037609,-0.003947818203436181,0.0011139651130990782
2020-05-11,0.0,0.0,0.007792897011791761,-0.0029534591304234523,-0.0033796701277821195,0.0002919535507172378
2020-05-12,0.0,0.0,-0.00867496593297457,-0.014745696630706333,0.004338102501239859,-0.0038165120124882086
2020-05-13,0.0,0.0,-5.5916163032892685e-05,0.007394765522928195,0.003253499002148502,0.002118469672408761
2020-05-14,0.0,0.0,-0.001579719937556793,0.000658339404685621,-0.0007930921119838633,-0.0003428945289710071
2020-05-15,0.0,0.0,-0.008177133895900232,0.00043860418603835154,0.006583985783646732,-0.0002309087852430296
2020-05-18,0.0,0.0,0.0017646726649851298,0.009140888047138047,-0.008221394091380832,0.0005368333241484689
2020-05-19,0.0,0.0,0.011809525599049225,0.0031605562579013905,0.0012922157963140197,0.003252459530652927
2020-05-20,0.0,0.0,0.004610177675226214,-0.00016240199039879434,-0.005245873593228156,-0.0001596195816801472
2020-05-21,0.0,0.0,0.0014557318865360976,0.011424128625942626,-0.0002374120220213671,0.0025284896980914714
2020-05-22,0.0,0.0,0.008154092505341461,0.0015309935184372302,-0.0008825597223676534,0.0017605052602822076
2020-05-25,0.0,0.0,-0.018400864199791273,-0.005858055467660968,0.0025133998083602827,-0.004349103971818392
2020-05-26,0.0,0.0,0.00856151607848989,0.009516292753423715,-0.007470892082758518,0.002121383349831017
2020-05-27,0.0,0.0,0.004355384586931996,0.0002556362466634144,-0.000545443944349671,0.000813115377849148
2020-05-28,0.0,0.0,-0.009805456068794712,-0.0003833563702115062,-0.006556426860273209,-0.003349047859855886
2020-05-29,0.0,0.0,0.0026639268047755423,0.007510274694955013,0.010037828919327982,0.004042406083811708
2020-06-01,0.0,0.0,0.005271967691230543,-0.005085835366962582,-0.01108022850626967,-0.0021788192364003414
2020-06-02,0.0,0.0,0.0065450218167393895,0.016547036305706763,0.0021676711663701845,0.005051945857763267
2020-06-03,0.0,0.0,0.00897697330736625,0.0011081791988491665,-0.0009764645549043689,0.0018217375902622097
2020-06-04,0.0,0.0,0.0033244922428514335,-0.0008458787949673345,-0.0011725239192985314,0.0002612179057171135
2020-06-05,-0.00047412742318463905,0.0,-0.004834416701370657,-0.012991573767681813,0.010752851307220531,-0.0015094533170033155
2020-06-08,0.0012406137773424747,0.0,0.013836832720788908,0.004754623315232584,-0.007157974527742546,0.0025348190571242843
2020-06-09,0.002660370265231435,0.0,0.006675938803894298,-0.008146841280982763,0.0035528208074352224,0.0009484577191156383
2020-06-10,0.0008723215805854884,0.0,0.004666232874880782,0.009552610551012428,-0.005108871886516382,0.001996458623992463
2020-06-11,-0.007190380715559472,0.0,0.016967949428856603,0.002652369134001478,0.006501692143457424,0.0037863259981512063
2020-06-12,0.006474317385939007,0.0,-0.006529989094874591,-0.005437669402297258,0.006867772806854233,0.0002748863391242782
2020-06-15,-0.008358837031369548,0.0,0.0002766154562179203,0.009868761306856204,0.0004874759763994389,0.0004548031416208029
2020-06-16,0.011434523465077253,0.0,-0.01058749165993609,-0.0012542015752771785,0.01520706701115608,0.002959979448204013
2020-06-17,-0.0008334000816236235,0.0,0.015971322602970666,0.01983080503650124,-0.00898462353213759,0.005196820805142138
2020-06-18,0.0021396355557421827,0.0,-0.004886377530523484,-0.0029244746719970776,0.003963394268664692,-0.0003415644756227373
2020-06-19,-0.0031121319818224065,0.0,0.002237970906378217,0.0018215798551792558,-0.002605957107054936,-0.00033170766546397395
2020-06-22,-0.008857335004432488,0.0,0.016392653079095428,-0.006985435367259265,-0.012370797801570625,-0.00236418301883339
2020-06-23,0.005237368246551471,0.0,-0.005544092117222871,-0.0024621012275333263,0.0023340375472342407,-8.695751019409704e-05
2020-06-24,0.0031333355065974546,0.0,0.005458042382132275,0.005890441928331574,0.0014338500934061615,0.0031831339820934932
2020-06-29,0.001198570890593608,0.0,0.0029468532432618735,-0.002330007402412898,0.01121512097377157,0.002606107541042831
2020-06-30,0.01846491646778043,0.0,0.004368631763432361,-0.00271780128842382,0.005473278717615048,0.005117805132080803
2020-07-01,0.002457721012108635,0.0,0.010277443940242844,0.010216938980212711,-0.0028844403836360863,0.004013532709785621
2020-07-02,0.0025938226999693303,0.0,-0.0008763165915941342,0.00013334372730592335,-0.0016445912858786395,4.1251709960495994e-05
2020-07-03,0.006769019564686198,0.0,0.006037905334118614,-0.002574216402373612,-0.004506068418369986,0.001145328015612243
2020-07-06,-0.0023233064318904377,0.0,-0.007795850636387375,0.010539368912871808,-0.0034449366665924622,-0.0006049449643996933
2020-07-07,0.0009173732669259082,0.0,0.006405385787599275,0.01860003215322845,-0.0027531901823360234,0.004633920205083522
2020-07-08,-0.00408914484181466,0.0,0.000835118856815076,0.01099818794614584,0.008041574266962346,0.003157147245621721
2020-07-09,-0.008672017049688516,0.0,0.009760209026929074,0.0037348678568182086,0.0,0.0009646119668117534
2020-07-10,0.006105662348791364,0.0,0.013872774471423922,-0.0010434467605900002,0.0,0.003786998011925057
2020-07-13,0.005429808471771346,0.0,0.0011978759313382456,-0.0037741278118730314,0.0,0.0005707113182473121
2020-07-14,-0.012177563929888441,0.0,0.027246824904099565,0.0027102576327383294,0.0,0.0035559037213898905
2020-07-15,0.006181708761965659,0.0,-0.001236751945182671,7.891772235561509e-05,0.0,0.0010047749078277205
2020-07-16,-0.00031961601220148147,0.0,-0.0021038795538973866,-0.0076741428732069825,0.0,-0.00201952768786117
2020-07-17,-0.0017051637293725671,0.0,-0.017745990185290786,-0.011212567618343284,0.0,-0.0061327443066013275
2020-07-20,-0.011458345038899939,0.0,0.00890451562787465,-0.002623817020429582,0.0,-0.0010355292862909743
2020-07-21,-0.0008999348257726177,0.0,-0.005397673165216616,0.0013203994661957579,0.0,-0.000995441704958695
2020-07-22,-0.0034588624817717567,0.0,0.011709535081750808,0.00013085922164934963,0.0,0.0016763063643256803
2020-07-23,0.002422376440724087,0.0,0.0010752471658981536,-0.007991432861899184,0.0,-0.0008987618510553887
2020-07-24,-0.01998139676151787,0.0,-0.005358392803984199,0.0005072928418950837,0.0,-0.004966499344721397
2020-07-27,0.013175429625153022,0.0,-0.007001011122345804,-0.0037419229224722244,0.0,0.00048649911606699867
2020-07-28,0.0013439986540895413,0.0,0.0005742936391888204,0.01110507168929414,0.0,0.0026046727965145003
2020-07-29,-0.0020677054197556556,0.0,-0.0005861760156313605,0.007238177308163134,0.0,0.0009168591745552237
2020-07-30,-0.0024354966461699757,0.0,0.00524202088662246,-0.0037539953664743027,0.0,-0.0001894942252043636
2020-07-31,0.006449781651013688,0.0,-0.0044975142117397275,0.0,0.0,0.0003904534878547921
2020-08-03,-0.010789365367318627,0.0,-0.0012088256482683673,0.0,0.0,-0.002399638203117399
2020-08-04,-0.01438412371848958,0.0,0.0,0.0,0.0,-0.0028768247436979162
2020-08-05,0.0009655094234892416,0.0,-0.002237200280363168,0.0,0.0,-0.00025433817137478524
2020-08-06,-0.006158460267777819,0.0,-0.0014212957479568873,0.0,0.0,-0.0015159512031469413
2020-08-07,0.0019037814325316756,0.0,0.004404925991517348,0.0,0.0,0.0012617414848098047
2020-08-10,-0.013040340735279122,0.0,-0.0042512297618659805,0.0,0.0,-0.0034583140994290202
2020-08-11,0.007587829272847929,0.0,-0.0032633765723913436,0.0,0.0,0.000864890540091317
2020-08-12,0.01330046832634952,0.0,-0.009920651201719907,0.0,0.0,0.0006759634249259225
2020-08-13,-0.0036234845388911593,0.0,-0.0006340234381474912,0.0,0.0,-0.00085150159540773
2020-08-14,0.006345603974937892,0.0,-0.0022267097357388985,0.0,0.0,0.0008237788478397987
2020-08-17,0.0006637464410963849,0.0,0.0028924555118731974,0.0,0.0,0.0007112403905939165
2020-08-18,0.00545385076386882,0.0,0.006153603898525622,0.0,0.0,0.002321490932478888
2020-08-19,-0.006340529039700161,0.0,0.010230347559996212,0.0,0.0,0.0007779637040592101
2020-08-20,-0.0049793836047243,0.0,0.019690897750019365,0.0,0.0,0.0029423028290590132
2020-08-21,0.0227232377150728,0.0,-0.008563855094134439,0.0,0.0,0.002831876524187672
2020-08-24,0.007647756797900062,0.0,-0.015243226240931692,0.0,0.0,-0.001519093888606326
2020-08-25,0.001690599471805988,0.0,0.0033783922129083247,0.0,0.0,0.0010137983369428627
2020-08-26,0.0061046138028531035,0.0,-0.002387521222410866,0.0,0.0,0.0007434185160884475
2020-08-27,-0.0001070748283984987,0.0,0.006455598329235515,0.0,0.0,0.0012697047001674032
2020-08-28,0.0032839797024503976,0.0,-8.535995479987155e-05,0.0,0.0,0.0006397239495301052
2020-08-31,-0.006724353920854485,0.0,0.006207418006796858,0.0,0.0,-0.00010338718281152539
2020-09-01,-0.007557904976641945,0.0,0.0010908077229186783,0.0,0.0,-0.0012934194507446535
2020-09-02,-0.005161189828067982,0.0,0.011428894278692295,0.0,0.0,0.0012535408901248625
2020-09-03,-0.003918184040083099,0.0,-0.011503241895261845,0.0,0.0,-0.0030842851870689887
2020-09-04,-0.006738105279300694,0.0,-0.004964842457072276,0.0,0.0,-0.0023405895472745943
2020-09-07,0.001210085979793301,0.0,0.0046123515285259944,0.0,0.0,0.001164487501663859
2020-09-08,0.0033328707023509365,0.0,0.009606338002576226,0.0,0.0,0.0025878417409854323
2020-09-09,0.008249743996649381,0.0,-0.00724718831490873,0.0,0.0,0.00020051113634813027
2020-09-10,-0.0007602968778284854,0.0,0.0008581235697940503,0.0,0.0,1.956533839311298e-05
2020-09-11,0.005289895422543269,0.0,-0.0031638818334413454,0.0,0.0,0.0004252027178203847
2020-09-14,-0.002847278866399833,0.0,0.0009570228110626992,0.0,0.0,-0.00037805121106742674
2020-09-15,-0.004156608055639575,0.0,0.002251089236727449,0.0,0.0,-0.0003811037637824253
2020-09-16,0.005335406621787868,0.0,0.0002777352900924979,0.0,0.0,0.0011226283823760732
2020-09-17,0.010289258318338062,0.0,-0.008885061587802355,0.0,0.0,0.0002808393461071413
2020-09-18,-0.0001072049231509972,0.0,-0.0026065879276813953,0.0,0.0,-0.0005427585701664784
2020-09-21,-0.010721641727877209,0.0,0.00802338219550023,0.0,0.0,-0.0005396519064753958
2020-09-22,0.0138363105706979,0.0,0.003392185051771205,0.0,0.0,0.0034456991244938206
2020-09-23,-0.008017448969640593,0.0,0.00015696186229212616,0.0,0.0,-0.0015720974214696935
2020-09-24,0.014045150934799418,0.0,-0.018096069728418113,0.0,0.0,-0.0008101837587237391
2020-09-25,-0.001027283608580708,0.0,-0.006577599278718085,0.0,0.0,-0.0015209765774597587
2020-09-28,0.0033687000177300003,0.0,0.005631071966337328,0.0,0.0,0.0017999543968134656
2020-09-29,0.005336483017744875,0.0,0.004996513106616893,0.0,0.0,0.0020665992248723535
2020-09-30,-0.016627535435503774,0.0,-0.008963704344702597,0.0,0.0,-0.005118247956041275
2020-10-09,0.0,0.0,0.013468318560743353,0.0,0.0,0.0026936637121486705
2020-10-12,0.0,0.0,0.0008656354902422966,0.0,0.0,0.00017312709804845932
2020-10-13,0.0,0.0,-2.4363008831590702e-05,0.0,0.0,-4.87260176631814e-06
2020-10-14,0.0,0.0,-0.006553809046205572,0.0,-0.00018888049420025778,-0.001348537908081166
2020-10-15,0.0,0.0,0.0009932353722588952,0.0,0.0023447831353417717,0.0006676037015201334
2020-10-16,0.0,0.0,-0.004030249328291779,0.0,0.0009312845074170158,-0.0006197929641749526
2020-10-19,0.0,0.0,0.0039358618512490215,0.0,0.004552402472253606,0.0016976528647005252
2020-10-20,0.0,0.0,0.002940323680631843,0.0,0.0026793688597796963,0.0011239385080823079
2020-10-21,0.0,0.0,0.003713491129560937,0.0,-0.0031230755696313893,0.0001180831119859095
2020-10-22,0.0,0.0,0.011488703991432153,0.0,-0.00479857035696951,0.0013380267268925286
2020-10-23,0.0,0.0,-0.006100226602763351,0.0,-0.0026935056585787602,-0.0017587464522684222
2020-10-26,0.0,0.0,7.263512150241713e-05,0.0,0.0020116922666548113,0.0004168654776314457
2020-10-27,0.0,0.0,-0.010349753058523516,0.0,-0.001774721313293772,-0.002424894874363458
2020-10-28,0.0,0.0,0.0032535971003029352,0.0,0.00012222901272292906,0.0006751652226051729
2020-10-29,0.0,0.0,-0.0060227988539613515,0.0,0.005655178543652646,-7.352406206174115e-05
2020-10-30,0.0,0.0,-0.0004415678931078611,0.0,0.014163398331768216,0.002744366087732071
2020-11-02,0.0,0.0,-0.002012475713263115,0.0,0.0014161682843665915,-0.00011926148577930469
2020-11-03,0.0,0.0,-0.0012295938651463421,0.0,0.010464825350549893,0.00184704629708071
2020-11-04,0.0,0.0,0.011116901876618394,0.0,-0.011056206870565945,1.2139001210489942e-05
2020-11-05,0.0,0.0,-0.005442546835936232,0.0,0.004974853584724914,-9.353865024226364e-05
2020-11-06,-0.0003969881580878341,0.0,-0.000734540973103558,0.0,-0.010582870265059196,-0.0023428798792501176
2020-11-09,-0.0203278429335336,0.0,0.0075100767342804985,0.0,-0.003558056534781371,-0.0032751645468068946
2020-11-10,-0.021333702215792397,0.0,0.0076851363949576425,0.0,-0.0043947833921135614,-0.003608669842589664
2020-11-11,0.02040099178031634,0.0,-0.014806561386289952,0.0,-0.0010262974938477327,0.0009136265800357309
2020-11-12,0.01078920079495324,0.0,0.005242421149331428,0.0,-0.0038332375944500905,0.0024396768699669153
2020-11-13,0.013765091256540418,0.0,-0.0012428465247005592,0.0,0.00475731062244253,0.0034559110708564772
2020-11-16,-0.010842647370822295,0.0,0.0020983883889175814,0.0,-0.003024082290356047,-0.0023536682544521522
2020-11-17,-0.005836642345741813,0.0,0.02487227040122718,0.0,-0.011081344374086703,0.0015908567362797326
2020-11-18,-0.0030051415795894756,0.0,-0.011878929945990465,0.0,0.0003358296671927998,-0.002909648371677428
2020-11-19,-4.0214862264096744e-05,0.0,-0.001923477647586837,0.0,0.000962388514004991,-0.00020026079916918857
2020-11-20,-0.0010896750891465298,0.0,-0.0024210255833748214,0.0,-0.0030856261249678583,-0.0013192653594978419
2020-11-23,-0.015945015864495163,0.0,0.01806290624434025,0.0,-0.001984950264099315,2.658802314915434e-05
2020-11-24,0.02604191019466654,0.0,-0.00015417883954726768,0.0,0.0066633705643077065,0.006510220383885395
2020-11-25,0.008631836781194521,0.0,0.017934950220232965,0.0,0.0036835701608492304,0.006050071432455343
2020-11-26,0.006767683042765356,0.0,-0.007422800543794911,0.0,-0.0009564376035677347,-0.00032231102091945794
2020-11-27,-0.009354968997524289,0.0,0.012080347813836635,0.0,-0.0049648784940610705,-0.00044789993554974485
2020-11-30,-0.0004643322958211981,0.0,0.014198108465506174,0.0,-0.0007831291603736645,0.0025901294018622623
2020-12-01,-0.010412673473742652,0.0,0.020999016385942707,0.0,-0.0007165649666909254,0.0019739555891018262
2020-12-02,-0.0076579146733125585,0.0,-0.007415815926454224,0.0,0.005322069220512936,-0.001950332275850769
2020-12-03,-0.0007211261105342103,0.0,-0.006523211195545858,0.0,-0.0036890087600026746,-0.0021866692132165486
2020-12-04,0.006362035620471668,0.0,0.008281393182523874,0.0,-0.008367358353375468,0.0012552140899240148
2020-12-07,-0.006019684444622919,0.0,0.0006309314124976998,0.0,-0.007524225298092434,-0.0025825956660435307
2020-12-08,-0.0049922759199158145,0.0,-0.0020604936927875214,0.0,0.009740850193225733,0.0005376161161044793
2020-12-09,0.013232587276298897,0.0,-0.0035427918102086562,0.0,0.005065456960500692,0.0029510504853181864
2020-12-10,0.0045548914993168614,0.0,0.006918286469145122,0.0,-0.003292752584362785,0.0016360850768198398
2020-12-11,0.013682496927469279,0.0,0.0016755190548123381,0.0,-0.004505972379850101,0.0021704087204863034
2020-12-14,0.0,0.0,0.005455974254387606,0.0,0.00125293480223948,0.0013417818113254172
2020-12-15,0.0,0.0,0.0002679687965223605,0.0,-0.004858911198042907,-0.0009181884803041093
2020-12-16,0.0,0.0,-0.00018976038100907872,0.0,0.002662225847380823,0.0004944930932743489
2020-12-17,0.0,0.0,0.006341432553431408,0.0,-0.0012993322562057238,0.0010084200594451369
2020-12-18,0.0,0.0,0.00875327739420812,0.0,0.003235586930943977,0.002397772865030419
2020-12-21,0.0,0.0,0.006334775276779823,0.0,-0.007634362525090778,-0.00025991744966219097
2020-12-22,0.0,0.0,-0.007005260320282105,0.0,-0.003386325155395961,-0.0020783170951356135
2020-12-23,0.0,0.0,-0.006163215143900068,0.0,0.0030101592875956353,-0.0006306111712608864
2020-12-24,0.0,0.0,-0.001018807330983186,0.0,-0.008093944320029103,-0.0018225503302024576
2020-12-25,0.0,0.0,-0.0002882174489799689,0.0,0.006383588333046817,0.0012190741768133696
2020-12-28,0.0,0.0,0.007041186319769656,0.0,0.0009679770418621601,0.0016018326723263633
2020-12-29,0.0,0.0,0.007013976568693661,0.0,0.008134521087181587,0.0030296995311750495
2020-12-30,0.0,0.0,-0.006429344636927911,0.0,-0.0018056245203809868,-0.0016469938314617794
2020-12-31,0.0,0.0,0.0,0.0,-0.0033012255234477457,-0.0006602451046895492
2021-01-04,0.0,0.0,0.0,0.0,-0.0020190562613430127,-0.00040381125226860256
2021-01-05,0.0,-0.0002236461421040487,0.0,0.0,0.009354186083517083,0.0018261079882826068
2021-01-06,0.0,-0.0007527553687081014,0.0,0.0,0.0018805247452283091,0.00022555387530404151
2021-01-07,0.0,0.005148887783384266,0.0,0.0,-0.004945376073371398,4.0702342002573584e-05
2021-01-08,0.0,0.006667397275770763,0.0,0.0,0.0029593819184023855,0.0019253558388346297
2021-01-11,0.0,-0.0033572720408772453,0.0,0.0,0.0028042435299682413,-0.0001106057021818008
2021-01-12,0.0,-0.007963382534822181,0.0,0.0,0.002908707029188145,-0.0010109351011268071
2021-01-13,0.0,0.0029871527568116675,0.0,0.0,0.004624756444424537,0.0015223818402472409
2021-01-14,0.0,0.001979601954812664,0.0,0.0,-0.000679930892269966,0.0002599342125085396
2021-01-15,0.0,-0.003442438122704894,0.0,0.0,0.008688959778704798,0.0010493043311999809
2021-01-18,0.0,-0.00017378043374177647,0.0,0.0,0.0033394889033870378,0.0006331416939290523
2021-01-19,0.0,-0.0005746392542459456,0.0,0.0,-0.0036369647875681933,-0.0008423208083628278
2021-01-20,0.0,-0.0037408519488631928,0.0,0.0,0.0038935899563077264,3.054760148890673e-05
2021-01-21,0.0,0.0009618810117563235,0.0,0.0,-0.0038233965424154612,-0.0005723031061318275
2021-01-22,0.0,-0.004673096771897356,0.0,0.0,0.00073000774250636,-0.0007886178058781992
2021-01-25,0.0,0.0006329181819157039,0.0,0.0,0.0026636898182943545,0.0006593216000420117
2021-01-26,0.0,0.004359727552763424,0.0,0.0,0.001322795065974404,0.0011365045237475657
2021-01-27,0.0,0.0029175887907661874,0.0,0.0,-0.012494908462410692,-0.001915463934328901
2021-01-28,0.0,0.0034589923157155324,0.0,0.0,0.000445920938217654,0.0007809826507866373
2021-01-29,0.0,-0.0007070910627225127,0.0,0.0,-0.002228610906821778,-0.0005871403939088582
2021-02-01,0.0,-0.0031063262208605017,0.0,0.0,-0.004042795559625651,-0.0014298243560972306
2021-02-02,0.0,-0.0022997398596732808,0.0,0.0,-0.0014913657770800628,-0.0007582211273506688
2021-02-03,0.0,0.002991573083668003,0.0,0.0,0.00206632452525071,0.0010115795217837426
2021-02-04,0.0,0.00238682952433644,0.0,0.0,-0.00038103349732716206,0.0004011592054018557
2021-02-05,0.0,-0.0005873257924475564,0.0,0.0,-0.0012668587508548495,-0.0003708369086604812
2021-02-08,0.0,0.0007292784038007441,0.0,0.0,0.0031431008935386825,0.0007744758594678853
2021-02-09,0.0,0.007032761774038921,0.0,0.0,-0.0025401727765095566,0.0008985177995058729
2021-02-10,0.0,0.000807967259761474,0.0,0.0,-0.008425233068198392,-0.0015234531616873837
2021-02-18,0.0,0.001126730900858211,0.0,0.0,-0.005374154277826805,-0.0008494846753937188
2021-02-19,0.0,-0.0018336979692583867,0.0,0.0,0.010328627816769232,0.001698985969502169
2021-02-22,0.0,-0.001197781469864029,0.0,0.0,-0.005404249090847679,-0.0013204061121423415
2021-02-23,0.0,0.010286546252532072,0.0,0.0,-0.002173445477082602,0.001622620155089894
2021-02-24,0.0,-0.0006161300765463298,0.0,-0.00014145577049252692,-0.002042043404767037,-0.0005599258503611788
2021-02-25,0.0,-0.0038418669453152213,0.0,0.006271089674575598,0.002773767435515591,0.0010405980329551937
2021-02-26,0.0,0.0021049171844459906,0.0,-0.011521736746014257,-0.005214769133101314,-0.002926317738933916
2021-03-01,0.0,0.00013956782821991702,0.0,0.0031018871578845433,-0.0005128146687787034,0.0005457280634651514
2021-03-02,0.0,-0.0019397220894574708,0.0,0.009684163526604297,-0.011333318131028664,-0.0007177753387763673
2021-03-03,0.0,-0.0014226640520408414,0.0,-0.014650854500381958,-4.612971676353907e-05,-0.003223929653837268
2021-03-04,0.0,0.0032274324759517777,0.0,-0.009642918873132948,-0.001822207870092725,-0.0016475388534547791
2021-03-05,0.0,-0.0026378411573004697,-8.804011694662201e-05,0.007481217856534124,-0.004794916233391103,-7.915930220814098e-06
2021-03-08,0.0,0.0019276383456594901,0.01695655204546205,0.0037128324200677324,0.0006385325361351368,0.004647111069464882
2021-03-09,-0.0003841526716412876,0.002077564744948375,-0.0006529557974177582,-0.01845511928961164,-0.0012066365007541479,-0.0037242599028952912
2021-03-10,-0.011032230610175147,0.002606380754596011,-0.0016821890116237095,0.01496148574237247,-0.0021954789396649863,0.0005315935871009278
2021-03-11,0.0062458297949775565,-0.0033294408763588847,-0.002733643339094716,0.013383354592030572,-0.003003597331687952,0.0021125005679733153
